ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 SPRING MATH116 10-Jan-2018 P107265287 3ba314e1 16-Nov-2017 2018 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe7bd4f 16-Dec-2017 2020 SPRING F W
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe6270f 07-Jan-2018 2018 SPRING F W
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe6e659 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fd93b17 09-Jan-2018 2018 SUMMER F D
2018 SPRING MATH116 10-Jan-2018 P107265287 3ba4e63b 04-Jan-2018 2018 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fde5ccd 09-Nov-2017 2020 SPRING B A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe9ef57 14-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3ba11475 26-Oct-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe77961 09-Dec-2017 2020 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fdb0f37 14-Nov-2017 2020 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe89e4f 09-Nov-2017 2020 SPRING D B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe64677 16-Nov-2017 2018 SPRING F D
2018 SPRING MATH116 10-Jan-2018 P107265287 3fd81ad9 14-Nov-2017 2018 SPRING D C
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe7e6cb 07-Nov-2017 2020 SPRING B A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe5ec63 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fdbec59 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe65211 16-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fd7f83d 09-Nov-2017 2018 SPRING F F
2018 SPRING MATH116 10-Jan-2018 P107265287 3fefec4f 08-Jan-2018 2020 SPRING B A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fdecf4b 16-Nov-2017 2019 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe9b4a1 10-Jan-2018 2020 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fefebc3 09-Jan-2018 2019 FALL C C
2018 SPRING MATH116 10-Jan-2018 P107265287 3fdb17ed 16-Nov-2017 2020 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fdad78d 09-Nov-2017 2018 SUMMER A A
2018 SPRING MATH116 10-Jan-2018 P107265287 3fdf9769 16-Nov-2017 2020 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe14efb 26-Oct-2017 2018 FALL C B
2018 SPRING MATH116 10-Jan-2018 P107265287 3fe2af21 16-Nov-2017 2020 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe94aa7 09-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3febeefb 14-Nov-2017 2018 FALL B B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe31605 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe857eb 09-Nov-2017 2018 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe3d58b 11-Nov-2017 2019 SPRING B A
2018 SPRING MATH116 10-Jan-2018 P089009198 3ba706c3 26-Oct-2017 2019 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fec9fb3 09-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd87137 07-Nov-2017 2020 SPRING D B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe31295 09-Nov-2017 2018 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe4a83f 09-Nov-2017 2020 SPRING A B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fdb4083 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe8c0f5 05-Jan-2018 2018 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd7c2a5 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fda34ef 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd861f1 09-Nov-2017 2020 SPRING B A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe61e13 16-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd81a43 16-Nov-2017 2018 SPRING D A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe6869b 14-Nov-2017 2020 SPRING D B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fea6117 14-Nov-2017 2019 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fea2e77 07-Nov-2017 2019 SPRING C C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd88c17 24-Oct-2017 2018 SUMMER B B
2018 SPRING MATH116 10-Jan-2018 P089009198 3ba4919f 26-Oct-2017 2019 FALL A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe2ba39 16-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fdc0f3b 24-Oct-2017 2018 SUMMER C C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fefe53d 02-Jan-2018 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3feea925 14-Nov-2017 2019 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe0af0f 14-Nov-2017 2018 SPRING C C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe62c0f 09-Nov-2017 2019 SUMMER D W
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe68759 09-Nov-2017 2019 FALL B A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fdbd79b 31-Oct-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe14005 07-Nov-2017 2019 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe8f9ad 10-Jan-2018 2019 SPRING F B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fed2d4d 20-Dec-2017 2018 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd6e4c5 26-Oct-2017 2019 SPRING B A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe89b2f 10-Jan-2018 2018 SPRING F W
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe8ff4d 11-Jan-2018 2020 SPRING C C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe07f53 02-Jan-2018 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3bacc2c5 11-Jan-2018 2019 SPRING C A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe324a1 14-Nov-2017 2020 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe31f6f 03-Jan-2018 2018 SPRING B C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd99585 07-Nov-2017 2018 FALL C C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe55bef 07-Nov-2017 2020 SPRING C B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fdb2701 04-Jan-2018 2019 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd90999 14-Nov-2017 2020 SPRING A A
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe89913 07-Jan-2018 2018 SPRING D D
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe30bd3 10-Jan-2018 2018 SPRING F F
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe29699 16-Nov-2017 2020 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fdbae79 02-Nov-2017 2020 SPRING B B
2018 SPRING MATH116 10-Jan-2018 P089009198 3fd6615d 16-Nov-2017 2018 SPRING C C
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe85b1f 10-Jan-2018 2018 SPRING D D
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe7bd63 13-Dec-2017 2018 SPRING C D
2018 SPRING MATH116 10-Jan-2018 P089009198 3bab9d19 02-Nov-2017 2018 SPRING F D
2018 SPRING MATH116 10-Jan-2018 P089009198 3fe94a61 16-Nov-2017 2020 SPRING C C
ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 SPRING MATH117 10-Jan-2018 P107265286 3fd5ac27 10-Jan-2018 2019 FALL F F
2018 SPRING MATH117 10-Jan-2018 P107265286 3fd80387 09-Nov-2017 2020 SPRING B B-
2018 SPRING MATH117 10-Jan-2018 P107265286 3fd5a759 11-Jan-2018 2020 SPRING B- C-
2018 SPRING MATH117 10-Jan-2018 P107265286 3feea91b 13-Nov-2017 2020 SPRING B A-
2018 SPRING MATH117 10-Jan-2018 P107265286 3fe2bb01 09-Jan-2018 2018 SPRING F F
2018 SPRING MATH117 10-Jan-2018 P107265286 3fef66cb 08-Nov-2017 2018 SPRING B B-
2018 SPRING MATH117 10-Jan-2018 P107265286 3fe771f5 16-Nov-2017 2018 FALL D- D
2018 SPRING MATH117 10-Jan-2018 P107265286 3fed1ddf 07-Nov-2017 2019 SUMMER D- D-
2018 SPRING MATH117 10-Jan-2018 P107265286 3fee28bf 07-Nov-2017 2020 SPRING A- A
2018 SPRING MATH117 10-Jan-2018 P107265286 3fe6e1a9 10-Jan-2018 2018 SPRING D+ D-
2018 SPRING MATH117 10-Jan-2018 P107265286 3ba6150b 31-Oct-2017 2019 FALL B- B
2018 SPRING MATH117 10-Jan-2018 P107265286 3fe34571 08-Jan-2018 2018 FALL F D-
2018 SPRING MATH117 10-Jan-2018 P107265286 3fe32771 09-Nov-2017 2019 SPRING D+ C-
2018 SPRING MATH117 10-Jan-2018 P107265286 3fdbb4f5 02-Nov-2017 2020 SPRING C+ C+
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe1919f 10-Jan-2018 2018 SPRING D B
2018 SPRING MATH117 10-Jan-2018 P107180113 3fdb55e1 02-Nov-2017 2020 SPRING F D
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe0e29f 02-Nov-2017 2020 SPRING A- A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fee4a39 14-Nov-2017 2020 SPRING B+ A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe9558d 20-Dec-2017 2020 SPRING D C
2018 SPRING MATH117 10-Jan-2018 P107180113 3fef3557 06-Nov-2017 2019 SUMMER F W
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe8487d 07-Nov-2017 2020 SPRING A- A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe8a86d 09-Nov-2017 2018 FALL F D
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe48aa3 16-Jan-2018 2018 FALL C D
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe60801 09-Nov-2017 2020 SPRING A- A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe4c67b 14-Nov-2017 2018 SPRING C B
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe330db 14-Nov-2017 2018 SPRING F F
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe6d9a7 16-Nov-2017 2018 FALL A+ A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe5851b 02-Nov-2017 2020 SPRING A- A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe41249 14-Nov-2017 2020 SPRING C- W
2018 SPRING MATH117 10-Jan-2018 P107180113 3fd8584b 11-Jan-2018 2020 SPRING B A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fece7f7 14-Nov-2017 2019 FALL F F
2018 SPRING MATH117 10-Jan-2018 P107180113 3fe39f99 07-Nov-2017 2020 SPRING C C
2018 SPRING MATH117 10-Jan-2018 P107180113 3fded2d9 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107180113 3fefe4d9 19-Dec-2017 2019 SPRING A A+
2018 SPRING MATH117 10-Jan-2018 P107180113 3fdd2d5d 02-Nov-2017 2020 SPRING B B
2018 SPRING MATH117 10-Jan-2018 P107265287 3fed699d 03-Jan-2018 2018 FALL D C
2018 SPRING MATH117 10-Jan-2018 P107265287 3fe66b25 02-Jan-2018 2018 SPRING C B
2018 SPRING MATH117 10-Jan-2018 P107265287 3fe61dff 14-Nov-2017 2020 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107265287 3fefe4e3 19-Dec-2017 2020 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107265287 3ba273c9 22-Dec-2017 2018 SUMMER B A
2018 SPRING MATH117 10-Jan-2018 P107265287 3fe99aa7 14-Nov-2017 2020 SPRING C C
2018 SPRING MATH117 10-Jan-2018 P107265287 3fd8a64d 26-Oct-2017 2019 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107265287 3fdeb853 02-Nov-2017 2020 SPRING D C
2018 SPRING MATH117 10-Jan-2018 P107265287 3fd93545 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107265287 3fea0c5d 28-Dec-2017 2018 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107265287 3fe7e0c7 09-Jan-2018 2018 SPRING F W
2018 SPRING MATH117 10-Jan-2018 P107265287 3fdaf9bb 02-Nov-2017 2018 SPRING B B
2018 SPRING MATH117 10-Jan-2018 P107265287 3fd92f05 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH117 10-Jan-2018 P107265287 3ba8fc49 10-Jan-2018 2018 SPRING D C
2018 SPRING MATH117 10-Jan-2018 P107265287 3fe30fcf 09-Nov-2017 2018 SPRING C B
2018 SPRING MATH117 10-Jan-2018 P107265287 3bad4547 02-Nov-2017 2020 SPRING C B
2018 SPRING MATH117 10-Jan-2018 P107265287 3fdacbc1 07-Nov-2017 2018 SPRING D C
ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 SPRING MATH120 10-Jan-2018 P107265286 3fea40b5 16-Nov-2017 2020 SPRING D W
2018 SPRING MATH120 10-Jan-2018 P107265286 3fefc337 15-Dec-2017 2018 SPRING  W
2018 SPRING MATH120 10-Jan-2018 P107265286 3fd9b79f 16-Nov-2017 2020 SPRING B- B-
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe52e13 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107265286 3fefacb7 19-Dec-2017 2019 SPRING  W
2018 SPRING MATH120 10-Jan-2018 P107265286 3fd8067f 27-Nov-2017 2018 FALL C- D+
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe0e01f 16-Nov-2017 2018 SPRING F F
2018 SPRING MATH120 10-Jan-2018 P107265286 3fda90a7 13-Dec-2017 2018 SPRING F W
2018 SPRING MATH120 10-Jan-2018 P107265286 3fd640e7 07-Nov-2017 2019 SPRING C- C
2018 SPRING MATH120 10-Jan-2018 P107265286 3fed16ff 28-Nov-2017 2020 SPRING B+ A
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe44e53 26-Oct-2017 2020 SPRING A+ A+
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe9d7e7 20-Dec-2017 2018 SPRING D- F
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe076f7 19-Dec-2017 2018 SPRING D F
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe30863 09-Nov-2017 2020 SPRING B- B-
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe559f1 16-Nov-2017 2020 SPRING B+ B
2018 SPRING MATH120 10-Jan-2018 P107265286 3fee9449 06-Jan-2018 2019 FALL C C-
2018 SPRING MATH120 10-Jan-2018 P107265286 3fd8d767 28-Nov-2017 2020 SPRING B- C
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe32893 07-Nov-2017 2020 SPRING F W
2018 SPRING MATH120 10-Jan-2018 P107265286 3fdcc4c1 14-Nov-2017 2020 SPRING C- F
2018 SPRING MATH120 10-Jan-2018 P107265286 3fdffbd7 09-Nov-2017 2019 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107265286 3fee6d57 08-Jan-2018 2019 FALL A+ A-
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe36277 20-Dec-2017 2019 FALL  W
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe9d46d 17-Nov-2017 2020 SPRING D C-
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe98f17 09-Jan-2018 2019 FALL A A
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe83d97 07-Nov-2017 2020 SPRING D+ D
2018 SPRING MATH120 10-Jan-2018 P107265286 3fd83267 09-Nov-2017 2020 SPRING A- A
2018 SPRING MATH120 10-Jan-2018 P107265286 3fe6371d 16-Nov-2017 2018 SPRING F F
2018 SPRING MATH120 10-Jan-2018 P107265286 3fd9368f 04-Dec-2017 2020 SPRING C C-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe8e6b1 14-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe8411b 16-Nov-2017 2019 FALL B- B
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe4b857 14-Nov-2017 2020 SPRING C- C-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe8e6e3 16-Nov-2017 2018 SPRING C C-
2018 SPRING MATH120 10-Jan-2018 P100021964 3feb6503 14-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P100021964 3fec9fe5 11-Jan-2018 2020 SPRING B A-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe323c5 14-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe81de9 09-Nov-2017 2020 SPRING B C
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe559fb 17-Nov-2017 2019 FALL C C-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe75d2d 02-Nov-2017 2020 SPRING A+ A+
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe6e8ed 07-Nov-2017 2018 SPRING B B-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fed660f 14-Nov-2017 2018 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P100021964 3ba9ef69 07-Nov-2017 2020 SPRING B+ A
2018 SPRING MATH120 10-Jan-2018 P100021964 3fdd39f1 02-Nov-2017 2020 SPRING A B
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe9083f 09-Jan-2018 2020 SPRING D+ D+
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe6496f 07-Nov-2017 2018 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe8e887 09-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P100021964 3feb6cb5 14-Dec-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P100021964 3fd60889 08-Jan-2018 2019 SPRING A- B
2018 SPRING MATH120 10-Jan-2018 P100021964 3fdbdd8b 02-Nov-2017 2020 SPRING A- A-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe3202d 16-Nov-2017 2020 SPRING F D+
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe597f9 10-Dec-2017 2018 FALL C+ C
2018 SPRING MATH120 10-Jan-2018 P100021964 3fed72cb 05-Jan-2018 2020 SPRING C B-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe3c5e1 16-Nov-2017 2018 SPRING D- D
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe89f8f 16-Jan-2018 2020 SPRING C+ C
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe6d245 18-Dec-2017 2018 SPRING C C
2018 SPRING MATH120 10-Jan-2018 P100021964 3fea1eff 16-Nov-2017 2018 SPRING C C-
2018 SPRING MATH120 10-Jan-2018 P100021964 3fe0e259 07-Nov-2017 2020 SPRING A+ A+
2018 SPRING MATH120 10-Jan-2018 P093001886 3fecd6b3 13-Jan-2018 2018 SPRING D F
2018 SPRING MATH120 10-Jan-2018 P093001886 3fec29d9 04-Jan-2018 2018 SPRING C C
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe2634f 03-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P093001886 3feb05c7 14-Nov-2017 2018 SPRING D D
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe88955 14-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe89459 17-Nov-2017 2018 SPRING A A+
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe4b893 07-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe5cbe3 16-Nov-2017 2020 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P093001886 3feceba3 04-Jan-2018 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe8c2a3 14-Nov-2017 2020 SPRING B+ A
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe32875 02-Jan-2018 2018 SPRING B+ C
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe3dbd5 16-Nov-2017 2018 FALL F W
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe661c5 24-Oct-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe34e77 07-Nov-2017 2020 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe3261d 14-Nov-2017 2018 SPRING D F
2018 SPRING MATH120 10-Jan-2018 P093001886 3bac86c5 04-Jan-2018 2020 SPRING C C
2018 SPRING MATH120 10-Jan-2018 P093001886 3fd90719 06-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P093001886 3feed4db 14-Nov-2017 2018 FALL B B
2018 SPRING MATH120 10-Jan-2018 P093001886 3fdec4c9 02-Nov-2017 2020 SPRING C W
2018 SPRING MATH120 10-Jan-2018 P093001886 3ba778c9 24-Oct-2017 2018 SPRING A B
2018 SPRING MATH120 10-Jan-2018 P093001886 3fe5967d 07-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe1864b 17-Nov-2017 2018 FALL B A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe62935 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe9c2b1 09-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fd60753 31-Oct-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe1fed7 02-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3b9cb56f 20-Dec-2017 2019 SUMMER A B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fece8fb 07-Nov-2017 2019 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fdd6859 01-Jan-2018 2020 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P107180114 3bac7149 02-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe6be95 14-Nov-2017 2019 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3baa19cb 03-Nov-2017 2018 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P107180114 3ba720d1 12-Jan-2018 2019 FALL C B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe91b63 14-Dec-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fd94fdf 09-Nov-2017 2020 SPRING D C
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe5f3cf 07-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe1a419 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fea5c53 07-Nov-2017 2020 SPRING C C
2018 SPRING MATH120 10-Jan-2018 P107180114 3fece635 19-Dec-2017 2018 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe70279 02-Nov-2017 2020 SPRING A A+
2018 SPRING MATH120 10-Jan-2018 P107180114 3fd82e07 14-Nov-2017 2020 SPRING C C
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe3559d 14-Dec-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fea30a7 19-Dec-2017 2018 SPRING F D
2018 SPRING MATH120 10-Jan-2018 P107180114 3fee54d9 07-Nov-2017 2018 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe67ead 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe7ff5d 09-Nov-2017 2020 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe6c935 07-Nov-2017 2019 FALL F D
2018 SPRING MATH120 10-Jan-2018 P107180114 3fea214d 23-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe5dec1 09-Nov-2017 2019 SPRING C D
2018 SPRING MATH120 10-Jan-2018 P107180114 3fec424d 04-Jan-2018 2018 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fecd69f 02-Nov-2017 2020 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe310d3 09-Nov-2017 2018 SPRING B B
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe5ed53 07-Nov-2017 2020 SPRING B A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fec421b 07-Nov-2017 2018 SPRING F F
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe61f35 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH120 10-Jan-2018 P107180114 3fe7b7b9 07-Nov-2017 2020 SPRING B B
ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 SPRING MATH209 10-Jan-2018 P008616066 3fde43d7 07-Jan-2018 2020 SPRING C- C
2018 SPRING MATH209 10-Jan-2018 P008616066 3fecd979 26-Oct-2017 2020 SPRING A A
2018 SPRING MATH209 10-Jan-2018 P008616066 3fdfe8c7 08-Nov-2017 2020 SPRING B B-
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe870f5 26-Oct-2017 2018 SPRING C C
2018 SPRING MATH209 10-Jan-2018 P008616066 3fdd3cfd 07-Nov-2017 2020 SPRING A A
2018 SPRING MATH209 10-Jan-2018 P008616066 3fde0f43 15-Dec-2017 2020 SPRING A- A
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe18259 07-Nov-2017 2020 SPRING A A+
2018 SPRING MATH209 10-Jan-2018 P008616066 3fea0cdf 07-Nov-2017 2020 SPRING C C
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe66445 08-Nov-2017 2020 SPRING B A
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe8e1ed 07-Nov-2017 2020 SPRING D C-
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe6e113 09-Nov-2017 2020 SPRING C- C-
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe7e455 07-Nov-2017 2019 SPRING C D-
2018 SPRING MATH209 10-Jan-2018 P008616066 3fe3556b 07-Nov-2017 2020 SPRING C B-
2018 SPRING MATH209 10-Jan-2018 P008616066 3baa4059 02-Nov-2017 2020 SPRING A A
